log10_HSat2_density_plus_epsilon	log10_HSat3_density_plus_epsilon	pooled_pass
-9.0	-5.925333746683119	0
-9.0	-5.759162357283565	0
-9.0	-6.007138332728143	0
-9.0	-5.816813715428235	0
-9.0	-6.248337128597738	0
-9.0	-5.8910689175699495	0
-9.0	-5.629633297030629	1
-8.157669174833016	-5.556487316590908	1
-9.0	-6.558889608463622	0
-6.221725847538761	-9.0	0
-6.465761449209688	-9.0	0
-6.157131513555508	-9.0	0
-6.29009347832561	-9.0	0
-9.0	-5.117726912885936	1
-9.0	-6.384883737593513	0
-6.816293060333886	-9.0	0
-6.095757178853166	-9.0	0
-7.907302701180933	-5.546182516296737	0
-9.0	-7.114622429345099	0
-9.0	-6.980700846116014	0
-9.0	-7.303235383349686	0
-9.0	-6.56376478881382	0
-5.8779788703032745	-9.0	0
-9.0	-7.208675723447213	0
-8.356234994123827	-5.693754966856947	0
-9.0	-6.66014130589246	0
-6.167466908616249	-9.0	0
-9.0	-7.143997705828901	0
-9.0	-7.602515265592589	0
-9.0	-5.8218175931305725	0
-9.0	-5.459326530369484	0
-6.362670300995073	-9.0	0
-6.201576344617382	-9.0	0
-9.0	-5.690314994427024	0
-9.0	-6.863388088103867	0
-9.0	-5.059003941489266	1
-9.0	-7.710097279528582	0
-9.0	-6.288617918722223	0
-9.0	-6.551766245825264	0
-7.608897908635815	-5.588859173991113	0
-6.584561423146284	-9.0	0
-9.0	-5.618019594326053	1
-9.0	-6.43492871809038	0
-6.642163076706562	-9.0	0
-5.977965112097294	-5.350097232373729	1
-8.956107883465604	-6.85125177640115	0
-7.92636998655536	-5.395991965251879	1
-8.138191698166816	-5.359320279252927	0
-9.0	-5.431083494267998	1
-9.0	-5.87164092441104	0
-9.0	-5.776414713976615	0
-9.0	-5.94019701208965	0
-6.043112710342335	-9.0	0
-9.0	-7.073979193261916	0
-5.626260972803924	-6.2181442021068465	0
-8.9162473954347	-6.094184811412172	0
-9.0	-6.236297305278917	0
-6.802300624796634	-8.625264156419595	0
-5.915471414337742	-8.137936993892488	0
-9.0	-7.583103054263239	0
-9.0	-6.119676364890481	0
-9.0	-6.867023104150016	0
-8.956107883465604	-6.829288070492397	0
-5.686689131504326	-8.669259652181388	0
-9.0	-7.023006959602843	0
-7.241353547178209	-8.744938210689646	0
-8.55161346747249	-5.807102844549431	0
-6.9602597942227264	-4.9967146468016574	1
-6.3127426504269755	-6.4334466022855405	0
-9.0	-6.5020834180468965	0
-9.0	-6.111075885225374	0
-6.812677441491362	-6.3913057130588795	0
-9.0	-5.982118115854849	0
-9.0	-7.137825329799927	0
-6.385174227290273	-9.0	0
-6.799671897674904	-9.0	0
-5.868868478877667	-9.0	0
-9.0	-7.562706373903558	0
-5.629417295897173	-8.389090137148601	1
-9.0	-6.568328167322134	0
-6.366412488062736	-9.0	0
-5.9615948635888225	-9.0	0
-4.62481717362849	-7.095675544962944	1
-4.18919878803464	-8.836646598198483	1
-6.197991287648051	-9.0	0
-5.81953120385149	-8.531543861530668	0
-5.3224020338141536	-6.895690862440945	1
-5.7516596198159595	-8.95305205497169	0
-6.330960408733103	-9.0	0
-9.0	-5.778344880595094	0
-9.0	-6.118111751405885	0
-9.0	-6.619899275831514	0
-9.0	-4.928038387810968	1
-9.0	-5.408789547911516	1
-8.814813640983981	-4.940567995237722	1
-9.0	-6.182832623382457	0
-8.7326425351591	-7.342861680517196	0
-9.0	-6.520260352199367	0
-6.429769657108722	-9.0	0
-7.261963411584835	-5.9891208824925855	0
-8.956107883465604	-6.035783194954228	0
-9.0	-6.593251503540941	0
-8.814813640983981	-4.876877351456075	1
-9.0	-7.070466220542873	0
-9.0	-5.727962724009651	0
-9.0	-4.976759767513501	1
-9.0	-6.397948011628621	0
-9.0	-5.68179667077699	0
-9.0	-5.654775515667317	0
-6.267026945851441	-9.0	0
-6.9994913303161646	-6.411034103696527	0
-9.0	-5.5369522339262165	1
-9.0	-6.124206284036032	0
-9.0	-5.84784491528119	0
-9.0	-5.945674804608274	0
-9.0	-6.020444400531083	0
-9.0	-5.74545662227726	0
-9.0	-5.387366573354352	1
-9.0	-5.818116362811885	0
-9.0	-4.89138862307055	0
-9.0	-5.283205574652822	1
-9.0	-3.690509490516844	1
-9.0	-5.733698177449358	0
-9.0	-5.663391469236106	0
-9.0	-7.41774931863874	0
-7.87150949610893	-5.940672488984562	0
-9.0	-6.419287568018863	0
-9.0	-6.609486780818073	0
-7.151489475145746	-6.093446399314992	0
-9.0	-6.4109063797750645	0
-9.0	-5.238892103700275	1
-9.0	-6.201822854548964	0
-9.0	-7.564521536957214	0
-7.5117638687616495	-9.0	0
-9.0	-7.147465092327845	0
-7.746917062471165	-5.04920469815245	1
-9.0	-5.706934682270867	0
-6.1601930300421275	-9.0	0
-9.0	-6.585737769286586	0
-9.0	-6.055666853635088	0
-9.0	-6.661503614612357	0
-9.0	-6.8883445711641125	0
-9.0	-5.8652685382236225	0
-5.600016384160862	-9.0	1
-6.721287471125366	-9.0	0
-5.246911392489773	-9.0	1
-9.0	-6.059288938447174	0
-8.879739807765889	-5.598448630703132	0
-8.9162473954347	-5.954469479744419	0
-6.714772580691373	-3.9040426716447314	1
-8.316182264479393	-5.219899717237013	0
-9.0	-5.341348789909977	0
-8.78566130646892	-5.671785784072233	0
-9.0	-6.101325666021687	0
-9.0	-6.829622848910452	0
-9.0	-6.403561934830397	0
-9.0	-5.379823605100858	1
-7.325489920902179	-4.511178448557432	1
-6.870352178709766	-5.391755602304381	0
-6.226290160501684	-9.0	0
-9.0	-5.959543879254272	0
-9.0	-6.72558846730919	0
-9.0	-5.664283138586046	0
-9.0	-6.298560100558564	0
-9.0	-4.399937259417969	1
-9.0	-6.3720842078358855	0
-9.0	-6.202849880985303	0
-4.852264153401931	-9.0	1
-6.225746117098414	-9.0	0
-9.0	-5.883155238771106	0
-8.846064560851818	-5.502727217988471	0
-9.0	-6.520753446672462	0
-8.9162473954347	-5.090180706608414	1
-9.0	-5.746866019171465	0
-9.0	-6.478625203626842	0
-6.288924061362605	-7.230035020441232	0
-6.219729583059352	-9.0	0
-9.0	-5.367898279241387	1
-9.0	-6.066625013847011	0
-6.544742885225272	-9.0	0
-6.046955186607877	-5.8855866159613095	0
-5.496661283492031	-9.0	1
-6.700403939958706	-9.0	0
-4.181434981316094	-9.0	1
-5.985895504990281	-9.0	0
-4.787545176411663	-9.0	1
-5.16467515039085	-8.669259652181388	1
-5.863337461311969	-9.0	0
-5.041456242538711	-7.728275643806293	1
-9.0	-5.896934040646052	0
-9.0	-6.043551018636168	0
-9.0	-6.122165255541703	0
-6.004345081421764	-6.446693895541983	0
-9.0	-5.968534708896621	0
-5.17725209068792	-5.844054586576926	1
-5.773555523580701	-6.404567607539913	1
-8.519902541342232	-7.037896820990386	0
-4.98133942901761	-9.0	1
-6.839599328756218	-9.0	0
-6.444426926430209	-8.95305205497169	0
-8.956107883465604	-5.238007825094204	0
-8.879739807765889	-5.348855590672519	0
-8.78566130646892	-5.840400036650019	0
-9.0	-6.152848047758133	0
-9.0	-5.593929021854061	0
-8.9162473954347	-5.394895145026485	0
-8.9162473954347	-5.650763685263994	0
-9.0	-6.077096425540724	0
-9.0	-6.2245822746857185	0
-9.0	-6.568328167322134	0
-9.0	-6.128050937403179	0
-7.360056375346619	-5.9031173888382025	0
-9.0	-5.174601295984898	0
-9.0	-5.274900863827376	0
-7.1674922364229685	-3.571740425145921	1
-8.956107883465604	-5.728785037686738	0
-9.0	-5.65176317387873	0
-9.0	-6.0030749094916755	0
-9.0	-6.611711593242597	0
-9.0	-5.173979179813352	1
-9.0	-5.728758487121808	0
-9.0	-6.075205812025942	0
-9.0	-5.759276272386994	0
-6.522340247327236	-4.211245987811337	1
-9.0	-6.03107114683583	0
-9.0	-5.553409126615089	0
-9.0	-6.528552592587852	0
-9.0	-5.663003365049214	0
-9.0	-5.878557796081667	0
-9.0	-5.39065722686745	0
-9.0	-5.889028935263461	0
-9.0	-5.6636427804152225	0
-7.173648634686106	-5.032184762407047	0
-9.0	-6.204672898792894	0
-9.0	-6.320708029566895	0
-9.0	-5.390437884735605	0
-8.956107883465604	-6.161318869442163	0
-9.0	-5.801008717127286	0
-8.41212961416672	-5.376413154560776	1
-7.485558796904022	-5.287990418932805	0
-7.314871015951121	-5.664855685915558	0
-9.0	-5.836435647059427	0
-9.0	-5.641414105059134	1
-8.956107883465604	-5.740109538941063	0
-9.0	-5.539400246853074	0
-9.0	-6.258736674863032	0
-9.0	-6.462222402595616	0
-7.8047605600758	-5.67828427852618	0
-9.0	-5.548139922129808	0
-9.0	-6.077629646881111	0
-9.0	-5.852479770978177	0
-9.0	-5.0572468725217	1
-9.0	-6.369174358630879	0
-9.0	-5.498238226047415	0
-6.790452103585777	-9.0	0
-5.919405024869498	-9.0	0
-8.814813640983981	-7.539774716186925	0
-8.012306413727764	-5.495436593553924	0
-6.219270206825041	-5.522365428236709	0
-6.921958840524928	-5.634029745795279	1
-9.0	-5.868369805371636	0
-5.137415314649487	-6.321019406880549	1
-6.8575223031668004	-6.574240144993041	0
-9.0	-7.1107663477394345	0
-6.250928953589396	-6.903560445288063	0
-6.374104296559657	-9.0	0
-9.0	-5.803366753333014	0
-9.0	-6.658105821954274	0
-8.449481305231846	-6.042346888296743	0
-7.208043301940081	-6.144331867719747	0
-9.0	-6.5272151483323695	0
-6.251587923799945	-6.065758879745998	0
-9.0	-5.835823713666028	0
-9.0	-6.131594166395627	0
-9.0	-6.266725996173253	0
-9.0	-5.987913738206275	0
-9.0	-6.494431856006321	0
-9.0	-6.172016211931935	0
-9.0	-5.770967655091448	0
-9.0	-6.381409611968145	0
-5.962017847390858	-9.0	0
-6.329774459922964	-5.6522971765056225	0
-8.490350326028212	-6.201822854548964	0
-6.622359614733827	-5.016717797332427	0
-6.645825621674646	-9.0	0
-9.0	-6.346021617027242	0
-8.237643981500444	-6.680800918513053	0
-9.0	-6.061282618415745	0
-9.0	-6.742518927006284	0
-8.09587822841176	-5.083081232982641	0
-8.1195503911672	-5.892034509520398	0
-9.0	-5.92117888411472	0
-8.956107883465604	-5.79988139135173	0
-7.360056375346619	-5.190535645851171	1
-9.0	-5.845823925925258	0
-8.144587619780108	-5.841982197787015	0
-8.708378043228171	-5.105312208056503	0
-7.436199974193892	-5.5801174783011485	0
-9.0	-6.512446043198903	0
-6.540233042030411	-5.069966159158837	0
-9.0	-7.090148998131045	0
-7.40108909818095	-5.497333502730438	0
-7.2577624506736855	-4.883711870811134	1
-9.0	-6.014098769198343	0
-9.0	-6.6489519109089885	0
-9.0	-6.6533931344160155	0
-7.907302701180933	-5.42734050158966	0
-4.327434710914871	-9.0	1
-9.0	-6.235273379465691	0
-9.0	-6.900789841327247	0
-9.0	-6.193925320963146	0
-9.0	-5.967797504288918	0
-9.0	-7.23087788615721	0
-8.956107883465604	-5.544563847916228	0
-5.475820250502593	-5.43293356909338	1
-6.817504986807054	-6.348890617895093	0
-9.0	-5.630712355292873	1
-9.0	-5.938644535545668	0
-9.0	-6.1095418974058395	0
-9.0	-6.018629275398673	0
-9.0	-7.247211209438724	0
-9.0	-6.09406165550955	0
-6.750445649044096	-6.002027606241634	0
-8.297460990632128	-6.323622936566581	0
-9.0	-6.241539918444866	0
-9.0	-6.469468638879318	0
-9.0	-5.9894110970785635	0
-7.402253730082919	-5.859633787358981	0
-9.0	-5.646327173856968	0
-9.0	-7.150960385228587	0
-9.0	-6.259547050382397	0
-9.0	-6.453824502536882	0
-4.43643408934177	-9.0	1
-6.061395675783978	-7.367572268410683	0
-9.0	-6.525050547830774	0
-8.879739807765889	-6.034278354033119	0
-9.0	-5.996533429771632	0
-9.0	-5.913717553749868	0
-6.337139940923953	-9.0	0
-6.684927570570169	-6.565037708893454	0
-8.279513499977169	-5.143108948865133	1
-9.0	-6.713374214920254	0
-7.101458792307205	-9.0	0
-9.0	-6.743341839350024	0
-9.0	-6.611914415216096	0
-9.0	-6.384282764228667	0
-9.0	-6.379029753451477	0
-9.0	-6.2522189116074	0
-9.0	-6.24015867223653	0
-9.0	-6.352782909400111	0
-9.0	-5.438137067838111	0
-9.0	-5.566786519173428	0
-9.0	-3.519386453294571	1
-9.0	-6.353453676115261	0
-8.55161346747249	-5.818312097356908	0
-9.0	-7.014722198674761	0
-9.0	-7.712648065690482	0
-5.553750585473942	-8.08059224143936	0
-9.0	-6.657204215657718	0
-8.956107883465604	-6.379148437157142	0
-9.0	-5.637265126439787	0
-9.0	-6.150177516299356	0
-7.658550885977038	-5.16156935052026	0
-9.0	-6.345911648442602	0
-9.0	-7.63123811909864	0
-6.759111328538945	-9.0	0
-6.413790846468683	-9.0	0
-6.306056578068466	-9.0	0
-6.46751978197739	-9.0	0
-6.645213048531727	-9.0	0
-6.117420614561567	-9.0	0
-6.310754337172976	-9.0	0
-9.0	-6.077451833681894	0
-9.0	-6.16565335503736	0
-9.0	-6.397081220240586	0
-9.0	-6.560328409696721	0
-9.0	-5.720500869128416	0
-6.378277699540476	-9.0	0
-6.59081705129794	-6.52654796757738	0
-9.0	-5.386725918560698	1
-9.0	-6.0200288454496045	0
-6.3249651687295065	-9.0	0
-9.0	-6.096221942246871	0
-9.0	-5.424011015233596	1
-6.218276555452011	-9.0	0
-7.075418327398077	-9.0	0
-5.602579862732599	-6.580233713378732	1
-9.0	-5.899562033506735	0
-9.0	-5.710534859457939	0
-9.0	-5.2314367347009885	1
-9.0	-6.03224437454985	0
-6.010783784843165	-9.0	0
-9.0	-5.843362690939329	0
-6.6869445225753275	-9.0	0
-9.0	-5.649036668721984	0
-9.0	-6.054766032946104	0
-8.879739807765889	-4.681336631694518	1
-9.0	-6.039025520390265	0
-6.564958583898882	-9.0	0
-5.947289516568024	-7.031452842269467	0
-7.443832695302835	-9.0	0
-4.709036249264326	-9.0	1
-6.279065224171965	-9.0	0
-7.682335662975385	-9.0	0
-9.0	-6.356372363320506	0
-9.0	-6.007037542150079	0
-9.0	-5.794010467725773	0
-9.0	-6.619899275831514	0
-7.87843602341669	-9.0	0
-5.800272971510063	-9.0	0
-9.0	-5.791733247231998	0
-9.0	-5.787305452542543	0
-6.521725622232651	-9.0	0
-6.376735460170171	-9.0	0
-6.238594830371268	-6.779989723625404	0
-9.0	-6.952694636709092	0
-9.0	-5.818573214051836	0
-9.0	-5.485528104100831	1
-8.476295631033018	-6.171206545740848	0
-5.103012853431742	-9.0	1
-8.9162473954347	-5.794844327644474	0
-5.4671218717140135	-9.0	0
-9.0	-7.200732440507121	0
-7.166813548304177	-9.0	0
-9.0	-5.281202081317546	1
-9.0	-6.350443350929317	0
-9.0	-4.514681855047296	1
-9.0	-5.601785233985884	1
-6.547830026760135	-9.0	0
-9.0	-3.497185992678008	1
-9.0	-5.448567761380474	1
-6.650344421900662	-5.2056735441437105	0
-9.0	-5.587188680007722	0
-9.0	-5.8841793165558	0
-6.129075446017216	-9.0	0
-9.0	-3.7686835738347817	1
-9.0	-5.482024097532188	0
-9.0	-6.185788431927761	0
-9.0	-5.398975988270424	1
-8.052085186803383	-5.829081842996723	0
-9.0	-5.71152888693481	0
-8.956107883465604	-5.396041325648471	0
-9.0	-6.879614812848078	0
-9.0	-6.3265575401760294	0
-8.956107883465604	-5.839508314711942	0
-9.0	-4.712772930209183	1
-5.044582294580597	-6.831636956973274	1
-6.535294027696154	-9.0	0
-9.0	-5.114139809488428	1
-9.0	-6.609083491127698	0
-9.0	-5.876463681942124	0
-9.0	-5.678993958137894	0
-9.0	-5.935855432254825	0
-9.0	-6.046079585978215	0
-9.0	-5.155732591502798	1
-8.879739807765889	-6.708785907057335	0
-9.0	-5.30131806885517	1
-9.0	-6.268654458544437	0
-9.0	-5.868882733225663	0
-9.0	-5.917514193962914	0
-9.0	-4.948148612437654	1
-5.865975418684105	-6.753340366176791	0
-9.0	-6.146966585858144	0
-9.0	-6.208181878752039	0
-9.0	-7.687790310262138	0
-6.423723816293918	-9.0	0
-9.0	-5.994472544223402	0
-8.956107883465604	-5.795401125053394	0
-9.0	-6.075618681024702	0
-4.6411772346224724	-9.0	1
-9.0	-5.527696756225524	0
-5.845242546309566	-9.0	0
-9.0	-5.6017654151870975	0
-9.0	-4.907037521040261	1
-9.0	-5.723087477805058	0
-9.0	-5.932489537802355	0
-6.124745086982225	-9.0	0
-6.5061913835306155	-9.0	0
-9.0	-6.114482759306133	0
-6.733116447668904	-9.0	0
-9.0	-7.189850405927159	0
-9.0	-6.332700182655949	0
-5.481549481475646	-9.0	1
-6.061661758161712	-8.95305205497169	0
-9.0	-5.479474336271697	0
-6.433137358545073	-9.0	0
-6.464010206726023	-9.0	0
-6.5411955023467945	-5.6920925711049515	0
-5.363742903523718	-5.8131869530760465	1
-6.450118596643767	-9.0	0
-6.657631751866309	-9.0	0
-6.932109991240109	-9.0	0
-8.956107883465604	-5.621427663985013	0
-6.5145681899572265	-9.0	0
-9.0	-6.067956450173227	0
-9.0	-5.603294115202848	1
-9.0	-5.782201113753626	0
-6.542965571851255	-9.0	0
-6.759376643278225	-9.0	0
-9.0	-5.450535976727824	1
-8.603995188790389	-6.496293280763981	0
-6.010026877607009	-8.95305205497169	0
-8.956107883465604	-6.932284336989404	0
-6.296262276154587	-9.0	0
-8.956107883465604	-6.088737897410525	0
-9.0	-6.89219554563415	0
-5.372736123216181	-9.0	1
-9.0	-6.925549385130259	0
-5.28635011393891	-6.844961390400719	0
-6.367918438502519	-9.0	0
-9.0	-5.958596352833759	0
-6.528222982387154	-7.258751424333543	0
-7.223992175977236	-4.990631325000799	0
-9.0	-6.31740048890581	0
-9.0	-7.49725253656816	0
-8.9162473954347	-5.4882968630031295	0
-6.110634534205208	-7.083488462389945	0
-8.185077249775993	-6.164782990174738	0
-9.0	-5.6811299817320435	0
-9.0	-6.331954202657427	0
-8.956107883465604	-4.92627759203883	1
-9.0	-5.790874700502104	0
-7.541255390849761	-9.0	0
-6.73261708722492	-9.0	0
-6.363842946046083	-9.0	0
-6.16173191970345	-9.0	0
-5.373183075164758	-9.0	1
-6.286237364467867	-9.0	0
-6.447522223207928	-9.0	0
-9.0	-6.372434703542544	0
-5.784945938343778	-9.0	0
-9.0	-6.2029289837086505	0
-9.0	-5.285562699365332	1
-9.0	-5.409680049639641	1
-9.0	-5.313901721453765	1
-9.0	-5.209825159022137	1
-9.0	-6.718789236743559	0
-9.0	-6.945638229379211	0
-6.109920077525091	-9.0	0
-7.266205405927148	-9.0	0
-7.145637263939372	-9.0	0
-9.0	-5.49972418428028	1
-6.7859145815394095	-8.301409357733203	0
-9.0	-6.201822854548964	0
-6.84473743678221	-5.809110776438396	0
-5.409638678828618	-9.0	1
-7.0097609916416825	-5.697296481295563	0
-5.879166192840953	-9.0	0
-9.0	-5.867491907435444	0
-9.0	-7.30523324739885	0
-9.0	-5.9371404853114225	0
-9.0	-6.520917935987688	0
-9.0	-6.11480554639202	0
-9.0	-6.095171317927446	0
-9.0	-5.503090244680751	0
-6.851246753814442	-5.699748133889278	0
-5.155394915498729	-7.680602202852491	1
-9.0	-6.132467693153365	0
-8.814813640983981	-5.6265589698389045	0
-9.0	-5.246582652413624	1
-9.0	-7.07930251417704	0
-9.0	-6.304516559885168	0
-9.0	-5.510046042378011	0
-6.201355998795477	-8.024664132723947	0
-5.996531742596798	-6.354125480430661	0
-8.956107883465604	-6.799542637126647	0
-6.089355588597384	-8.95305205497169	0
-9.0	-6.045363497231938	0
-6.547341122068948	-9.0	0
-9.0	-6.3677845259904755	0
-8.956107883465604	-5.865486726233946	0
-8.956107883465604	-5.602678017304153	0
-9.0	-6.433850314325176	0
-7.227097603186845	-4.886287537969828	1
-9.0	-6.162903162283218	0
-6.539432617903221	-9.0	0
-6.6960238497654165	-9.0	0
-6.316459558191291	-9.0	0
-9.0	-5.573995347929038	1
-9.0	-6.527549123460199	0
-9.0	-6.397576317748947	0
-5.800243812297615	-9.0	0
-7.642036034256871	-5.975086006927037	0
-7.958733730668472	-9.0	0
-9.0	-6.498475074852301	0
-9.0	-6.095541836360093	0
-9.0	-6.5500035126222365	0
-6.429024812240233	-9.0	0
-6.05895533676001	-9.0	0
-9.0	-6.612117331954727	0
-6.445585079017571	-9.0	0
-9.0	-7.143307538208588	0
-6.6080779809968515	-8.95305205497169	0
-5.218395880552782	-9.0	1
-5.182479447477844	-9.0	0
-7.0837394303090555	-9.0	0
-6.699709403132324	-9.0	0
-4.0477803119910645	-7.480444533441481	1
-6.16903183665538	-9.0	0
-5.866179003721395	-9.0	0
-9.0	-6.326452390735012	0
-9.0	-6.31740048890581	0
-9.0	-5.468152973012253	1
-6.15514643704564	-9.0	0
-6.4724264957883895	-9.0	0
-6.343816230155266	-9.0	0
-6.2218797870874445	-9.0	0
-6.021569913689315	-9.0	0
-6.113324263771757	-9.0	0
-5.931542592618027	-7.860560784315918	0
-6.213719704888786	-9.0	0
-6.064063864170594	-9.0	0
-5.208102201019053	-9.0	1
-6.883572640830098	-9.0	0
-5.996760899908511	-9.0	0
-4.029459697498935	-8.625264156419595	1
-6.177219949520977	-9.0	0
-6.041381924455156	-9.0	0
-6.816293060333886	-9.0	0
-5.829802335125087	-9.0	0
-6.107369549831764	-9.0	0
-7.3664525332677515	-9.0	0
-7.0939398861256056	-9.0	0
-7.0781743515132485	-9.0	0
-7.338383741753405	-9.0	0
-6.171904163765879	-9.0	0
-6.618313189463648	-9.0	0
-6.989909940257979	-9.0	0
-6.091688093547455	-9.0	0
-5.357596634907441	-9.0	1
-6.309433834294042	-9.0	0
-6.0467493940449595	-9.0	0
-8.78566130646892	-5.381049846035938	0
-9.0	-6.895301101808396	0
-5.268366872493875	-8.95305205497169	1
-5.340410910919044	-9.0	1
-6.441098397429383	-9.0	0
-6.229960780564858	-7.180735166831226	0
-5.20001889539052	-9.0	1
-4.150211266947872	-9.0	1
-6.039303932942431	-9.0	0
-4.839765039393615	-8.124523406663354	1
-4.865726587892052	-9.0	1
-4.1863938749409	-9.0	1
-7.452910463982941	-9.0	0
-6.323114577312146	-9.0	0
-5.92163584909147	-9.0	0
-6.4653566890986065	-9.0	0
-6.305496246577388	-9.0	0
-6.335736857014926	-9.0	0
-6.2403584967838315	-9.0	0
-6.87138139188396	-9.0	0
-5.947330426369272	-9.0	0
-9.0	-5.994227850854655	0
-9.0	-6.846351401300207	0
-4.8373510015985355	-7.315362798096294	1
-6.16903183665538	-9.0	0
-6.516536133071717	-9.0	0
-6.045721891431032	-9.0	0
-4.3093527524125035	-9.0	1
-6.436152952910963	-9.0	0
-6.220266136853949	-9.0	0
-6.669120551258757	-9.0	0
-6.058532326209384	-9.0	0
-6.560738662888062	-9.0	0
