sample	hap	status	fasta	fai	t2t_pass_bed	hsat23_lifted_bed	altemose_log	t2t_chromosomes	annotation_records
HG02630	HG02630_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/filfa/HG02630_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/filfa/HG02630_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/centro/HG02630_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/hsat23/HG02630_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/hsat23/HG02630_hap1.HSat2and3_Regions.HSat2and3.log	15	213
HG02630	HG02630_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/filfa/HG02630_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/filfa/HG02630_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/centro/HG02630_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/hsat23/HG02630_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02630/hsat23/HG02630_hap2.HSat2and3_Regions.HSat2and3.log	15	223
HG02647	HG02647_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/filfa/HG02647_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/filfa/HG02647_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/centro/HG02647_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/hsat23/HG02647_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/hsat23/HG02647_hap1.HSat2and3_Regions.HSat2and3.log	17	235
HG02647	HG02647_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/filfa/HG02647_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/filfa/HG02647_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/centro/HG02647_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/hsat23/HG02647_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02647/hsat23/HG02647_hap2.HSat2and3_Regions.HSat2and3.log	16	228
HG02666	HG02666_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/filfa/HG02666_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/filfa/HG02666_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/centro/HG02666_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/hsat23/HG02666_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/hsat23/HG02666_hap1.HSat2and3_Regions.HSat2and3.log	17	265
HG02666	HG02666_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/filfa/HG02666_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/filfa/HG02666_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/centro/HG02666_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/hsat23/HG02666_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02666/hsat23/HG02666_hap2.HSat2and3_Regions.HSat2and3.log	15	262
HG02668	HG02668_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/filfa/HG02668_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/filfa/HG02668_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/centro/HG02668_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/hsat23/HG02668_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/hsat23/HG02668_hap1.HSat2and3_Regions.HSat2and3.log	16	269
HG02668	HG02668_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/filfa/HG02668_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/filfa/HG02668_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/centro/HG02668_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/hsat23/HG02668_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02668/hsat23/HG02668_hap2.HSat2and3_Regions.HSat2and3.log	14	264
HG02698	HG02698_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/filfa/HG02698_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/filfa/HG02698_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/centro/HG02698_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/hsat23/HG02698_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/hsat23/HG02698_hap1.HSat2and3_Regions.HSat2and3.log	12	228
HG02698	HG02698_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/filfa/HG02698_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/filfa/HG02698_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/centro/HG02698_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/hsat23/HG02698_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02698/hsat23/HG02698_hap2.HSat2and3_Regions.HSat2and3.log	11	197
HG02717	HG02717_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/filfa/HG02717_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/filfa/HG02717_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/centro/HG02717_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/hsat23/HG02717_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/hsat23/HG02717_hap1.HSat2and3_Regions.HSat2and3.log	15	298
HG02717	HG02717_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/filfa/HG02717_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/filfa/HG02717_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/centro/HG02717_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/hsat23/HG02717_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02717/hsat23/HG02717_hap2.HSat2and3_Regions.HSat2and3.log	14	238
HG02723	HG02723_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/filfa/HG02723_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/filfa/HG02723_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/centro/HG02723_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/hsat23/HG02723_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/hsat23/HG02723_hap1.HSat2and3_Regions.HSat2and3.log	17	225
HG02723	HG02723_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/filfa/HG02723_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/filfa/HG02723_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/centro/HG02723_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/hsat23/HG02723_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02723/hsat23/HG02723_hap2.HSat2and3_Regions.HSat2and3.log	17	242
HG02735	HG02735_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/filfa/HG02735_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/filfa/HG02735_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/centro/HG02735_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/hsat23/HG02735_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/hsat23/HG02735_hap1.HSat2and3_Regions.HSat2and3.log	14	121
HG02735	HG02735_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/filfa/HG02735_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/filfa/HG02735_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/centro/HG02735_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/hsat23/HG02735_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02735/hsat23/HG02735_hap2.HSat2and3_Regions.HSat2and3.log	14	228
HG02738	HG02738_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/filfa/HG02738_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/filfa/HG02738_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/centro/HG02738_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/hsat23/HG02738_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/hsat23/HG02738_hap1.HSat2and3_Regions.HSat2and3.log	15	112
HG02738	HG02738_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/filfa/HG02738_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/filfa/HG02738_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/centro/HG02738_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/hsat23/HG02738_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02738/hsat23/HG02738_hap2.HSat2and3_Regions.HSat2and3.log	15	261
HG02769	HG02769_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/filfa/HG02769_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/filfa/HG02769_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/centro/HG02769_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/hsat23/HG02769_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/hsat23/HG02769_hap1.HSat2and3_Regions.HSat2and3.log	14	190
HG02769	HG02769_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/filfa/HG02769_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/filfa/HG02769_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/centro/HG02769_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/hsat23/HG02769_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02769/hsat23/HG02769_hap2.HSat2and3_Regions.HSat2and3.log	15	195
HG02809	HG02809_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/filfa/HG02809_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/filfa/HG02809_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/centro/HG02809_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/hsat23/HG02809_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/hsat23/HG02809_hap1.HSat2and3_Regions.HSat2and3.log	17	251
HG02809	HG02809_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/filfa/HG02809_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/filfa/HG02809_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/centro/HG02809_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/hsat23/HG02809_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02809/hsat23/HG02809_hap2.HSat2and3_Regions.HSat2and3.log	16	205
HG02818	HG02818_hap1	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/filfa/HG02818_hap1.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/filfa/HG02818_hap1.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/centro/HG02818_hap1.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/hsat23/HG02818_hap1.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/hsat23/HG02818_hap1.HSat2and3_Regions.HSat2and3.log	15	236
HG02818	HG02818_hap2	PASS	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/filfa/HG02818_hap2.t2t.filtered.fasta.gz	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/filfa/HG02818_hap2.t2t.filtered.fasta.gz.fai	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/centro/HG02818_hap2.t2t.pass.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/hsat23/HG02818_hap2.HSat2and3_Regions.lifted.bed	/home/senescence/Documents/storage2/hiura/docker/bulk_env/data/00_analysis/Repthoscope.v1.0.0/VallePrep_v0.0.0/results/data/HG02818/hsat23/HG02818_hap2.HSat2and3_Regions.HSat2and3.log	16	201
